PDS Client Code,Client Name,PDS Product Code,Cession ID#,Active To,To be uploaded,Status,PULLED 9/23,AVAILABLE UNDER NEW LOG IN,Future Development
PORC181002,"Riders Assurance II Reinsurance, Ltd. ",VESC_SC-PORC_A,8659,,YES,,y,,
PORC090404,Riders Assurance Reinsurance LTD. ,Etch_PORC,,-,NO,,Y,,
PORC090404,Riders Assurance Reinsurance LTD. ,GAP_PORC,,-,NO,,Y,,
PORC090404,Riders Assurance Reinsurance LTD. ,VESC_SC-PORC,,12/31/21,NO,,Y,,
PORC090404,Riders Assurance Reinsurance LTD. ,Xtend_PORC,,-,NO,,Y,,
PORC080712,"RipRok Reinsurance, Ltd. (AG) ",Etch_SFA,,-,NO,,N,,
PORC080201,"RipRok Reinsurance, Ltd. (QS)",Etch_PORC,,-,NO,,N,,
PORC110370,"ROC II Reinsurance, Ltd.",LP_PORC_A,3266,,YES,,y,,
PORC110370,"ROC II Reinsurance, Ltd.",LP_PORC,3265,,YES,,y,,
PORC110370,"ROC II Reinsurance, Ltd.",VESC_LW-PORC_A,6431,,YES,,y,,
PORC110370,"ROC II Reinsurance, Ltd.",VESC_LW-PORC,,-,NO,,y,,
PORC110370,"ROC II Reinsurance, Ltd.",VESC_SC-PORC_A,3271,,YES,,y,,
PORC110370,"ROC II Reinsurance, Ltd.",VESC_SC-PORC,3270,,YES,,y,,
PORC090730,"ROC II Reinsurance, Ltd. ",Equis_SC-PORC,,-,NO,,Y,,
PORC090730,"ROC II Reinsurance, Ltd. ",LP_PORC,3265,,YES,,Y,,
PORC090730,"ROC II Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC090730,"ROC II Reinsurance, Ltd. ",VESC_SC-PORC,,-,NO,,Y,,
PORC050710,"ROC Reinsurance Co., Ltd ",quis_SC-PORC,,-,NO,,N,,
PORC100404,"RTF II Reinsurance, Ltd.",Etch_PORC,,-,NO,,Y,,
PORC100404,"RTF II Reinsurance, Ltd.",PPM_PORC,,-,NO,,Y,,
PORC210406,"Ryder Reinsurance, Inc. ",VESC_SC-PORC_A,7687,,YES,,y,,
PORC190105,"S. Peters Reinsurance, Ltd. ",GAP_PORC,,-,NO,,y,,
PORC190105,"S. Peters Reinsurance, Ltd. ",PPM-PORC_A,,-,NO,,y,,
PORC190105,"S. Peters Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC190105,"S. Peters Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC190105,"S. Peters Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC220502,"SD-MCD GROUP REINSURANCE, LTD. ",EL_PORC_A,8623,,YES,,Y,,
PORC220502,"SD-MCD GROUP REINSURANCE, LTD. ",VESC_PW-PORC_A,8196,,YES,,Y,,
PORC160802,"ShaPaYo Investments Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC160802,"ShaPaYo Investments Reinsurance, Ltd. ",LP_PORC_A ,,-,NO,,y,,
PORC200701,"Sherman Satisfaction Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC200701,"Sherman Satisfaction Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC200701,"Sherman Satisfaction Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC100105,"SJ and Sons Reinsurance, Ltd. (AG)",Chemical_SFA,,-,NO,,Y,,
PORC100105,"SJ and Sons Reinsurance, Ltd. (AG)",VESC_LT-SFA,,-,NO,,Y,,
PORC071001,"SJ and Sons Reinsurance, Ltd. (QS) ",Chemical_PORC,,-,NO,,Y,,
PORC071001,"SJ and Sons Reinsurance, Ltd. (QS) ",LT_PORC,,-,NO,,Y,,
PORC071001,"SJ and Sons Reinsurance, Ltd. (QS) ",TW_PORC,,-,NO,,Y,,
PORC141004,"Smithtown Reinsurance Company, Ltd.",LP_PORC_A,,-,NO,,y,,
PORC141004,"Smithtown Reinsurance Company, Ltd.",PPM-PORC_A,,-,NO,,y,,
PORC150704,"SMKR Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC150704,"SMKR Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC120906,"SOPJOE Reinsurance, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC120906,"SOPJOE Reinsurance, Ltd. ",PPM_PORC,,-,NO,,y,,
PORC150401,"SPECTRE REINSURANCE, Ltd. ",LP_PORC_A ,,-,NO,,y,,
PORC150401,"SPECTRE REINSURANCE, Ltd. ",PPM_PORC_A,,-,NO,,y,,
PORC091201,Speedhump Reinsurance Limited,Chemical_PORC,,-,NO,,Y,,
PORC110138,Speedhump Reinsurance Limited,Etch_PORC,,-,NO,,Y,,
PORC110138,Speedhump Reinsurance Limited,PPM_PORC,,-,NO,,Y,,
PORC110138,Speedhump Reinsurance Limited,VESC_PC-PORC,,-,NO,,Y,,
PORC110138,Speedhump Reinsurance Limited,VESC_SC-PORC,,-,NO,,Y,,
PORC140902,"SSSV Reinsurance, Ltd. ",Chemical_PORC_A,3227,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",Chemical_PORC,3226,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",Etch_PORC_A,5693,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",LP_PORC_A,3229,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",LP_PORC,3228,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",PPM-PORC_A,6658,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",VESC_SC-PORC_A,3231,,YES,,y,,
PORC140902,"SSSV Reinsurance, Ltd. ",VESC_SC-PORC,,12/31/22,NO,,y,,
PORC191104,"Stoffels Reinsurance Company, Ltd.",VESC_SC-PORC_A,7038,,YES,Need to clear mapping,y,,
PORC191104,"Stoffels Reinsurance Company, Ltd.",VESC_SC-PORC_P,7039,,YES,Need to clear mapping,y,,
PORC090106,"Stony Meadow Reinsurance, Ltd.",Equis_SC-PORC,,-,NO,,Y,,
PORC090106,"Stony Meadow Reinsurance, Ltd.",Etch_PORC,,-,NO,,Y,,
PORC090106,"Stony Meadow Reinsurance, Ltd.",GIP_PORC,,-,NO,,Y,,
PORC090106,"Stony Meadow Reinsurance, Ltd.",VESC_LW-PORC,,-,NO,,Y,,
PORC090106,"Stony Meadow Reinsurance, Ltd.",VESC_SC-PORC,,-,NO,,Y,,
PORC170304,"Sunset Blvd. Reinsurance, Ltd. ",LP_PORC_A,5571,,YES,,y,,
PORC170304,"Sunset Blvd. Reinsurance, Ltd. ",PPM-PORC_A,,02/29/20,NO,,y,,
PORC170304,"Sunset Blvd. Reinsurance, Ltd. ",VESC_LW-PORC_A,,08/31/20,NO,,y,,
PORC170304,"Sunset Blvd. Reinsurance, Ltd. ",VESC_PC-PORC_A,7096,,YES,,y,,
PORC170304,"Sunset Blvd. Reinsurance, Ltd. ",VESC_SC-PORC_A,5574,,YES,Need to clear mapping,y,,
PORC170304,"Sunset Blvd. Reinsurance, Ltd. ",VESC_SC-PORC_P,7907,,YES,Need to clear mapping,y,,
PORC040210,"Sweetwater Reinsurance, Ltd. ",DIM_PORC,,12/31/18,NO,,Y,,
PORC040210,"Sweetwater Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC040210,"Sweetwater Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC040210,"Sweetwater Reinsurance, Ltd. ",VESC_SC-PORC,,12/31/21,NO,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_CL-PORC_A,8633,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_HT-PORC_A,8632,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",Chemical_PORC_A,4531,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",Etch_PORC_A,3471,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",LP_PORC_A,3473,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",PPM-PORC_A ,3477,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",PPM_PORC,,12/30/18,NO,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_KR-PORC_A,3472,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_LD-PORC_A,5296,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_PW-PORC_A,8561,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_SC-PORC_A,3480,,YES,,Y,,
PORC110145,"Sweetwater Reinsurance, Ltd. ",VESC_SC-PORC,3479,,YES,,Y,,
PORC040204,"T.A.K. Reinsurance, Ltd. ",DIM_PORC,,-,NO,,Y,,
PORC040204,"T.A.K. Reinsurance, Ltd. ",VESC_SC-PORC,,10/31/19,NO,,Y,,
PORC191103,"Tenvoorde Reinsurance Company, Ltd. ",GAP_PORC_A,7841,,YES,,y,,
PORC191103,"Tenvoorde Reinsurance Company, Ltd. ",VESC_CL-PORC_A,6996,,YES, ,y,,
PORC191103,"Tenvoorde Reinsurance Company, Ltd. ",VESC_SC-PORC_A,7840,,YES,,y,,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",GAP_PORC_A,6490,,YES,,Y,N,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",LP_PORC_A,4219,,YES,,Y,,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",LP_PORC,4218,,YES,,Y,,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",VESC_KR-PORC_A,6491,,YES,,Y,,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",VESC_PC-PORC_A,6492,,YES,,Y,,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",VESC_SC-PORC_A,4222,,YES,,Y,,
PORC110703,"Tewart Profit Builders Reinsurance, Ltd.",VESC_SC-PORC,,05/31/19,NO,,Y,,
PORC081206,"Tewart Profit Builders Reinsurance, Ltd. ",Etch_PORC,,-,NO,,Y,,
PORC081206,"Tewart Profit Builders Reinsurance, Ltd. ",GAP_PORC,,-,NO,,Y,,
PORC081206,"Tewart Profit Builders Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC081206,"Tewart Profit Builders Reinsurance, Ltd. ",VESC_SC-PORC,,-,NO,,Y,,
PORC081110,"Tidewater Reinsurance, LTD.",Etch_PORC,,-,NO,,Y,,
PORC081110,"Tidewater Reinsurance, LTD.",GIP_PORC,,-,NO,,Y,,
PORC081110,"Tidewater Reinsurance, LTD.",VESC_LW-SFA,,-,NO,,Y,,
PORC081110,"Tidewater Reinsurance, LTD.",VESC_SC-PORC,,-,NO,,Y,,
PORC071010,"TJM 3600 Reinsurance Co., Ltd. ",EL_PORC,,-,NO,,N,,
PORC071010,"TJM 3600 Reinsurance Co., Ltd. ",PPM_PORC,,-,NO,,N,,
PORC071010,"TJM 3600 Reinsurance Co., Ltd. ",VESC_LW-PORC,,-,NO,,N,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",Chemical_SFA_A,2305,,YES,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",Chemical_SFA,,10/30/20,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",Etch_SFA_A,2309,,YES,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",Etch_SFA,,-,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",GAP_SFA_A,2311,,YES,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",GAP_SFA,,12/30/22,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",PPM_SFA,,-,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",VESC_LP-SFA,2312,,YES,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",VESC_LW-SFA_A,,-,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",VESC_LW-SFA,,-,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",VESC_PC-SFA,,10/30/18,NO,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",VESC_SC-SFA_A,2320,,YES,,y,,
PORC110437,"Top Dog International Reinsurance, Ltd. (AG)",VESC_SC-SFA,2319,,YES,,y,,
PORC120112,"Top Dog International Reinsurance, Ltd. (AG)",VESC_LP-SFA,2313,,YES,,y,,
PORC130120,"Top Dog International Reinsurance, Ltd. (QS)",Chemical_PORC_A,2307,,YES,,y,,
PORC130120,"Top Dog International Reinsurance, Ltd. (QS) ",Chemical_PORC,,11/30/20,NO,,y,,
PORC130120,"Top Dog International Reinsurance, Ltd. (QS) ",VESC_PC-PORC,,-,NO,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,Chemical_PORC_A,3513,,YES,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,Etch_PORC_A,3514,,YES,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,GAP_PORC_A,3515,,YES,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,LP_PORC_A,3516,,YES,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,PPM-PORC_A,,12/30/21,NO,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,PPM_PORC,,-,NO,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,VESC_KR-PORC_A,,11/29/21,NO,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,VESC_SC-PORC_A,3520,,YES,,y,,
PORC110386,Ubersox Investments Reinsurance Limited ,VESC_SC-PORC,3519,,YES,,y,,
PORC080103,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",GAP_PORC,2743,,YES,,y,,
PORC080103,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",LP_PORC,2745,,YES,,y,,
PORC080103,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",PPM_PORC,,-,NO,,y,,
PORC080103,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",VESC_LW-PORC,,-,NO,,y,,
PORC080103,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",VESC_SC-PORC,2749,,YES,,y,,
PORC110346,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",Chemical_PORC,,-,NO,,y,,
PORC110346,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",GAP_PORC,,-,NO,,y,,
PORC110346,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",LP_PORC,2744,,YES,,y,,
PORC110346,"Vance Reins fka J.V.A.G. Reinsurance Co., Ltd.",VESC_SC-PORC,2748,,YES,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",Chemical_PORC_A,6485,,YES,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",Chemical_PORC,,-,NO,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",GAP_PORC_A,6486,,YES,,y,,Equation included in Product Mapping
PORC120108,"Vance Reinsurance Co., Ltd.",GAP_PORC,,-,NO,,y,,Equation included in Product Mapping
PORC120108,"Vance Reinsurance Co., Ltd.",GIP_PORC,,-,NO,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",LP_PORC_A,8456,,YES,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",LP_PORC,2772,,YES,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",PPM-PORC_A,2775,,YES,,y,,Equation included in Product Mapping
PORC120108,"Vance Reinsurance Co., Ltd.",PPM_PORC,,-,NO,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_LW-PORC_A,,-,NO,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_LW-PORC,,-,NO,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_PR-PORC_P,8455,,YES,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_SC-PORC_P,7298,,YES,,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_CL-PORC_A,6487,,YES,Need to clear mapping,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_CL-PORC_P,6488,,YES,Need to clear mapping,y,,
PORC120108,"Vance Reinsurance Co., Ltd.",VESC_SC-PORC,2776,,YES,Need to clear mapping,y,,
PORC130107,"Vance Reinsurance Co., Ltd. ",VESC_SC-PORC,2777,,YES,Need to clear mapping,y,,
PORC080101,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",GAP_PORC,2752,,YES,,y,,
PORC080101,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",LP_PORC,2754,,YES,,y,,
PORC080101,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",PPM_PORC,,-,NO,,y,,
PORC080101,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",VESC_LW-PORC,,-,NO,,y,,
PORC080101,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",VESC_SC-PORC,2758,,YES,,y,,
PORC110352,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",Chemical_PORC,,-,NO,,y,,
PORC110352,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",GAP_PORC,,-,NO,,y,,
PORC110352,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",LP_PORC,2753,,YES,,y,,
PORC110352,"Vance Reinsurance fka Miami Reinsurance Co., LTD.",VESC_SC-PORC,2757,,YES,,y,,
PORC080102,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",GAP_PORC,2760,,YES,,y,,
PORC080102,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",GIP_PORC,,-,NO,-,y,,
PORC080102,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",LP_PORC,2764,,YES,,y,,
PORC080102,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",PPM_PORC,,-,NO,,y,,
PORC080102,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",VESC_LW-PORC,,-,NO,,y,,
PORC080102,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",VESC_SC-PORC,2768,,YES,,y,,
PORC110354,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",GAP_PORC,,-,NO,,y,,
PORC110354,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",GIP_PORC,,-,NO,,y,,
PORC110354,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",LP_PORC,2763,,YES,,y,,
PORC110354,"Vance Reinsurance fka Perry Reinsurance Co., Ltd.",VESC_SC-PORC,2767,,YES,,y,,
PORC210804,"White Family Casualty 2 Reinsurance, Inc. ",LP_PORC_A,7959,,YES,,y,,Equation included in Product Mapping
PORC200601,"Whitehead Evans Llano Reinsurance, Ltd. ",GAP_PORC_A,,-,NO,,y,,
PORC200601,"Whitehead Evans Llano Reinsurance, Ltd. ",LP_PORC_A,,-,NO,,y,,
PORC200601,"Whitehead Evans Llano Reinsurance, Ltd. ",VESC_SC-PORC_A,,-,NO,,y,,
PORC150701,"Winding River Reinsurance, Ltd. ",Chemical_PORC_A,3521,,YES,,y,,
PORC150701,"Winding River Reinsurance, Ltd. ",Etch_PORC_A,3522,,YES,,y,,
PORC150701,"Winding River Reinsurance, Ltd. ",GAP_PORC_A,3523,,YES,,y,,
PORC150701,"Winding River Reinsurance, Ltd. ",VESC_KR-PORC_A,3524,,YES,,y,,
PORC150701,"Winding River Reinsurance, Ltd. ",VESC_SC-PORC_A,,12/31/22,NO,,y,,
PORC040212,"Wold Reinsurance, Ltd. ",DIM_PORC,,-,NO,,Y,,
PORC040212,"Wold Reinsurance, Ltd. ",PPM_PORC,,-,NO,,Y,,
PORC040212,"Wold Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC040212,"Wold Reinsurance, Ltd. ",VESC_SC-PORC,,12/31/21,NO,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_CL-PORC_A,8631,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_HT-PORC_A,8630,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",Chemical_PORC_A,4532,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",Etch_PORC_A,3529,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",LP_PORC_A,3531,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",PPM-PORC_A,3535,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",PPM_PORC,,12/30/18,NO,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_KR-PORC_A,3530,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_LD-PORC_A,5297,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_LW-PORC,,-,NO,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_PW-PORC_A,8562,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_SC-PORC_A,3538,,YES,,Y,,
PORC110146,"Wold Reinsurance, Ltd. ",VESC_SC-PORC,3537,,YES,,Y,,
PORC130118,"WVUUMD Reinsurance, Ltd. ",LP_PORC_A,3275,,YES,,y,,
PORC130118,"WVUUMD Reinsurance, Ltd. ",VESC_SC-PORC_A,3277,,YES,,y,,
PORC130118,"WVUUMD Reinsurance, Ltd. ",VESC_SC-PORC,3276,,YES,,y,,
PORC100508,"WWM Reinsurance, Ltd.",GAP_PORC,,-,NO,,Y,,
PORC100508,"WWM Reinsurance, Ltd.",PPM_PORC,,-,NO,,Y,,
PORC091108,"Ztram II Reinsurance Co., Ltd. ",Chemical_PORC,,-,NO,,N,,
PORC091108,"Ztram II Reinsurance Co., Ltd. ",Etch_PORC,,-,NO,,N,,
PORC091108,"Ztram II Reinsurance Co., Ltd. ",GAP_PORC,,-,NO,,N,,
PORC091108,"Ztram II Reinsurance Co., Ltd. ",VESC_SC-PORC,,-,NO,,N,,
PORC091107,"Ztram Reinsurance Co., Ltd. ",Chemical_PORC,,-,NO,,N,,
PORC091107,"Ztram Reinsurance Co., Ltd. ",Etch_PORC,,-,NO,,N,,
PORC091107,"Ztram Reinsurance Co., Ltd. ",GAP_PORC,,-,NO,,N,,
PORC091107,"Ztram Reinsurance Co., Ltd. ",VESC_SC-PORC,,-,NO,,N,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
